canonical_id,identity_persona,status,model_reasoning,session_id,tmux_pid,worktree,branch_at_head,upstream_state,mailbox,first_seen_utc,last_seen_utc,nonce_status,result_state,gate_state,mutation_state,patch_identity,current_base_relevance,evidence_sources,confidence,cleanup_authority,open_gaps
mailbox-164,Norm supervisor,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-norm-lenny-spy/.agent-mailbox,2026-08-26T12:00:20Z,2026-08-26T12:00:20Z,absent,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-165,Ozzy / Codex harvest desk,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:27:45Z,2026-08-26T11:27:45Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-166,Ozzy / Codex prior-art referee,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:58:00Z,2026-08-26T11:58:00Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-167,Ozzy / Prior-Art Referee,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:59:34Z,2026-08-26T11:59:34Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-168,Ozzy / Prior-Art Wave 2,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:35:45Z,2026-08-26T11:35:45Z,absent,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-169,Ozzy / Prior-Art Wave 5,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T12:50:40Z,2026-08-26T12:50:40Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-170,Ozzy / Prior-Art Wave 6,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T13:15:43Z,2026-08-26T13:15:43Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-171,Ozzy / Prior-Art Wave 7,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T13:40:48Z,2026-08-26T13:40:48Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-172,Ozzy / Prior-Art Wave 8,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T14:06:46Z,2026-08-26T14:06:46Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-173,Ozzy Container-Test Audit,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:28:01Z,2026-08-26T11:28:01Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-174,Ozzy Osbourne / Codex Prince of Darkness,reported-running,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T08:32:33Z,2026-08-26T08:32:33Z,absent,reported-running,reported-count=1,reported-count=1,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-175,Ozzy Osbourne / Codex Prince of Darkness integration desk,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T09:03:17Z,2026-08-26T09:03:17Z,absent,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-176,Ozzy Osbourne / Codex architecture desk,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T09:41:41Z,2026-08-26T09:41:41Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-177,Ozzy Prince / Prior-Art Desk,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T11:11:04Z,2026-08-26T11:11:04Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-178,Ozzy Prior-Art Wave 4,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T12:25:28Z,2026-08-26T12:25:28Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-179,"Ozzy, longest-running RawClaw desk",confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T08:00:13Z,2026-08-26T08:00:13Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-180,"Ozzy, senior field commander",reported-running,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T08:03:14Z,2026-08-26T08:03:14Z,one-way/partial,reported-running,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-181,Pasteur Recovery,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-furiosa-t51-context-tx-independent/.agent-mailbox,2026-08-27T04:09:58Z,2026-08-27T04:09:58Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-182,Sarah Connor,completed,Luna-medium,,pane PID 63419; Codex child 63507,/Users/jay-m4/code/rawclaw-furiosa-t56-77947bd-verifier,worker/furiosa-t56-77947bd-verifier-20260827@d81b6deb427d6a0f78a8b7130967702093898eb0,own-upstream 0/0 clean,/Users/jay-m4/code/rawclaw-supervisor-furiosa-a/.agent-mailbox,2026-08-27T04:41:00Z,2026-08-27T04:41:00Z,two-way evidenced,completed; hostile verification receipt,candidate focused race PASS; internal/index race PASS; lint v2.13.1 UNCERTAIN (v2.12.2 installed),two exact mutants RED; source restored,77947bd patch-identical to adopted 0152683; stable patch-id cd7875c50867a37d96a0ed3f36ada04c4c7cd856,merge-base 48661f4; adopted candidate 0152683,mailbox; live snapshot; direct commit d81b6deb; TICK56_77947BD_HOSTILE_VERIFY.md SHA 726e44be0f2e96e9840fc6919f3ccc0c4cf6683dad59865ebf6692f03bbe4265; mailbox exact identity join,high,UNCERTAIN,Requested lint version unavailable; root .cursor wording conflicts with final artifact; no merge authorization.
mailbox-183,hook-prewarm-review,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-wt-instant-closeout-spec/.agent-mailbox,2026-08-26T07:20:56Z,2026-08-26T07:20:56Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-184,norm/conor-spy,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-norm-conor-spy/.agent-mailbox,2026-08-26T12:49:26Z,2026-08-26T12:49:26Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-185,ozzy nofold result watch,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-wt-instant-closeout-spec/.agent-mailbox,2026-08-26T22:28:26Z,2026-08-26T22:28:26Z,absent,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-186,phase-adversarial-review,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-norm-phase-review/.agent-mailbox,2026-08-26T08:29:20Z,2026-08-26T08:29:20Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-187,rawclaw-norm-conor-spy,confirmed historical,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-norm-conor-spy/.agent-mailbox,2026-08-26T12:29:00Z,2026-08-26T12:29:00Z,one-way/partial,historical,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,medium,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-188,worker:rawclaw-furiosa-audit-adoption,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-supervisor-furiosa-a/.agent-mailbox,2026-08-26T18:56:59Z,2026-08-26T18:56:59Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-189,worker:rawclaw-furiosa-detached-publication,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-supervisor-furiosa-a/.agent-mailbox,2026-08-26T19:41:52Z,2026-08-26T19:41:52Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-190,worker:rawclaw-furiosa-fold-latency,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-supervisor-furiosa-a/.agent-mailbox,2026-08-26T19:08:10Z,2026-08-26T19:08:10Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-191,worker:rawclaw-wt-fix23,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-25T17:46:47Z,2026-08-25T17:46:47Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-192,worker:rawclaw-wt-furiosa-t25-census,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw-supervisor-furiosa-a/.agent-mailbox,2026-08-26T23:27:43Z,2026-08-26T23:27:43Z,absent,ambiguous,reported-count=1,reported-count=1,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-193,worker:rawclaw-wt-luna-dumpfirst,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-25T20:38:35Z,2026-08-25T20:38:35Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-194,worker:rawclaw-wt-luna-prewarm-ponytail,completed,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-26T07:29:22Z,2026-08-26T07:29:22Z,one-way/partial,completed-reported,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,high,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-195,worker:rawclaw-wt-luna-routine,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-25T20:34:56Z,2026-08-25T20:34:56Z,absent,ambiguous,not evidenced,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
mailbox-196,worker:rawclaw-wt-luna-segorder,ambiguous,UNCERTAIN,,"","","",UNCERTAIN,/Users/jay-m4/code/rawclaw/.agent-mailbox,2026-08-25T20:36:03Z,2026-08-25T20:36:03Z,absent,ambiguous,reported-count=1,not evidenced,reported SHA-like refs,UNCERTAIN,mailbox snapshot 2cfd07e3b27d0f0ff041e9f82db1c16ad2fc9a58,low,UNCERTAIN,No exact live process/CWD/branch join in accepted live snapshot; identity remains distinct from aliases and Git artifacts.
live-only-ada-lovelace,Ada Lovelace,completed,Luna-medium,"",live pane not rechecked after terminal receipt,/Users/jay-m4/code/rawclaw-furiosa-t56-execcontext-minimal,worker/furiosa-t56-execcontext-minimal-20260827@15bae63e46b76abea6c128d3903c6151533706d7,own-upstream 0/0 clean,"",2026-08-27T04:36:39Z,2026-08-27T04:36:39Z,UNCERTAIN; not in 196 mailbox identities,completed; comparator report,exact-one preflight PASS; four production-path variants blocked beyond 300ms,untouched base and three substitutions RED/blocked 351-354ms,not applicable; report-only commit 15bae63,base 48661f4; candidate 0cd0b9c; correction 7d1ca1c,live snapshot; direct commit 15bae63; comparator SHA 67ad293a4035f408136ad5180c88098691d6d9a623076001cf5b5bc6a006e66b; FINDINGS SHA e5108140950401a1d9880df469aadcfc0c7931b98b82bb55cbb519c73278f70a,high,UNCERTAIN,No product integration authorized; no mailbox/session join; driver cancellation unresolved.
live-only-han-supervisor,Han supervisor,confirmed-running,gpt-5.6-sol; xhigh,"",63333,/Users/jay-m4/code/rawclaw-supervisor-han-b,supervisor/han-mechanism-20260827@0d1da19c4c21961b86cb3ca84ed047d941c83ed3,own-upstream 0/0 clean; untracked .cursor and receipt present,"",2026-08-27T04:36:39Z,2026-08-27T04:36:39Z,UNCERTAIN; distinct from mailbox aliases,UNCERTAIN; alive TUI only,UNCERTAIN,UNCERTAIN,UNCERTAIN,UNCERTAIN,live snapshot; ps PID 63333; tmux han-recovery-20260827-2113; direct CWD/branch/HEAD,high,UNCERTAIN,Branch/result claims not corroborated; supervisor mailbox deliberately not inspected; do not merge with Han Solo aliases.
